canonical_split,canonical_filename,source_export_split,source_image_id,source_filename,source_group,leakage_group,sha256,width,height,annotation_count,class_counts_json
val,45a15f6db8ca_WIN_20260823_20_38_54_Pro_jpg.rf.fa40a2d3cda20d41dd72a8150955f51f.jpg,train,276,WIN_20260823_20_38_54_Pro_jpg.rf.fa40a2d3cda20d41dd72a8150955f51f.jpg,WIN_20260823_20_38_54_Pro.jpg,WIN_20260823_20_38_54_Pro.jpg,45a15f6db8cab6e536d76d5d0058fe0341df393f97d5537092ca2fe5900775f6,640,640,18,"{""0"":0,""1"":0,""2"":0,""3"":6,""4"":5,""5"":7,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,26e6531ea584_WIN_20260823_20_38_54_Pro_jpg.rf.0471676eb9343d7b473e9d070bbd7d9b.jpg,train,283,WIN_20260823_20_38_54_Pro_jpg.rf.0471676eb9343d7b473e9d070bbd7d9b.jpg,WIN_20260823_20_38_54_Pro.jpg,WIN_20260823_20_38_54_Pro.jpg,26e6531ea584064878a21ecac1f8c6bfd4326e94e56a6ba8720d47d1a2b1cfe5,640,640,18,"{""0"":0,""1"":0,""2"":0,""3"":6,""4"":5,""5"":7,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,baea537bdf88_WIN_20260823_20_38_54_Pro_jpg.rf.70847e80a142519b8008a5f145c8d9df.jpg,train,493,WIN_20260823_20_38_54_Pro_jpg.rf.70847e80a142519b8008a5f145c8d9df.jpg,WIN_20260823_20_38_54_Pro.jpg,WIN_20260823_20_38_54_Pro.jpg,baea537bdf88e8815d13ee4abaa38b9e19e0cc4ccb0a0b2b197614c896239f9e,640,640,18,"{""0"":0,""1"":0,""2"":0,""3"":6,""4"":5,""5"":7,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,7959124956bf_WIN_20260823_20_39_00_Pro_jpg.rf.74a9a3dd2061e83c58e93f898eca22b8.jpg,train,325,WIN_20260823_20_39_00_Pro_jpg.rf.74a9a3dd2061e83c58e93f898eca22b8.jpg,WIN_20260823_20_39_00_Pro.jpg,WIN_20260823_20_39_00_Pro.jpg,7959124956bf5dcc82c2815c940e506cf8988af96f037031ea2aa68b05751614,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":5,""4"":6,""5"":2,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,a3941e47601f_WIN_20260823_20_39_00_Pro_jpg.rf.00f427e18bbbb6d91dfcfef5fd8aec02.jpg,train,453,WIN_20260823_20_39_00_Pro_jpg.rf.00f427e18bbbb6d91dfcfef5fd8aec02.jpg,WIN_20260823_20_39_00_Pro.jpg,WIN_20260823_20_39_00_Pro.jpg,a3941e47601f53859382c74f71923788d4473aee01f36dd73fc0376769dc9ca2,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":5,""4"":6,""5"":2,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,12afcb7da726_WIN_20260823_20_39_00_Pro_jpg.rf.3f4bfaa8afb1bf990e25b5375ab22152.jpg,train,646,WIN_20260823_20_39_00_Pro_jpg.rf.3f4bfaa8afb1bf990e25b5375ab22152.jpg,WIN_20260823_20_39_00_Pro.jpg,WIN_20260823_20_39_00_Pro.jpg,12afcb7da7260693f7c3d15046afd969d8196a8c6cd6ed19434904bc6853cac3,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":5,""4"":6,""5"":2,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,2a14f21f1288_WIN_20260823_20_39_41_Pro_jpg.rf.70a77f31f2cef8776d1077042c1ea1c1.jpg,train,190,WIN_20260823_20_39_41_Pro_jpg.rf.70a77f31f2cef8776d1077042c1ea1c1.jpg,WIN_20260823_20_39_41_Pro.jpg,WIN_20260823_20_39_41_Pro.jpg,2a14f21f12888f9a35c02ab5df2878193cbc4495ba31eae7868c082677da0794,640,640,20,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":7,""5"":6,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,8d37581aab1c_WIN_20260823_20_39_41_Pro_jpg.rf.5ca9ebc0153a477dbb40d17394e94157.jpg,train,255,WIN_20260823_20_39_41_Pro_jpg.rf.5ca9ebc0153a477dbb40d17394e94157.jpg,WIN_20260823_20_39_41_Pro.jpg,WIN_20260823_20_39_41_Pro.jpg,8d37581aab1caf976fee0f615a1adc961dc4e1c51320df2054d7c9a803672f2d,640,640,20,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":7,""5"":6,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,a49bb4880c38_WIN_20260823_20_39_41_Pro_jpg.rf.31096b095c6af32914bb5883688de175.jpg,train,707,WIN_20260823_20_39_41_Pro_jpg.rf.31096b095c6af32914bb5883688de175.jpg,WIN_20260823_20_39_41_Pro.jpg,WIN_20260823_20_39_41_Pro.jpg,a49bb4880c38906cb6699f4c88044ab5a7b9d0ff79756aa721b337abf082115f,640,640,20,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":7,""5"":6,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,03515dec8bbd_WIN_20260823_20_39_51_Pro_jpg.rf.72b50e932e7de7da12b2f1f9b45c64e2.jpg,train,155,WIN_20260823_20_39_51_Pro_jpg.rf.72b50e932e7de7da12b2f1f9b45c64e2.jpg,WIN_20260823_20_39_51_Pro.jpg,WIN_20260823_20_39_51_Pro.jpg,03515dec8bbdc893a3e01525440253c88c51f7e2a419d58947384eef8af2eb28,640,640,17,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":6,""5"":4,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,cc2000d9ec45_WIN_20260823_20_39_51_Pro_jpg.rf.c76a6690dc98db56d8b2461eb9a19b42.jpg,train,465,WIN_20260823_20_39_51_Pro_jpg.rf.c76a6690dc98db56d8b2461eb9a19b42.jpg,WIN_20260823_20_39_51_Pro.jpg,WIN_20260823_20_39_51_Pro.jpg,cc2000d9ec45dd036534427d3b028b577192b7114670383504e765b3bbd61339,640,640,17,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":6,""5"":4,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,e60b20a1fb97_WIN_20260823_20_39_51_Pro_jpg.rf.3ac2e82bce2eb638eb2e2526bf7641cf.jpg,train,539,WIN_20260823_20_39_51_Pro_jpg.rf.3ac2e82bce2eb638eb2e2526bf7641cf.jpg,WIN_20260823_20_39_51_Pro.jpg,WIN_20260823_20_39_51_Pro.jpg,e60b20a1fb972fd38b7e50beed60603cab971472246c933ad53b68f85673225f,640,640,17,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":6,""5"":4,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,d6c845f848eb_WIN_20260823_20_41_01_Pro_jpg.rf.63f06e80248e67f0c4e56229dfc64267.jpg,train,398,WIN_20260823_20_41_01_Pro_jpg.rf.63f06e80248e67f0c4e56229dfc64267.jpg,WIN_20260823_20_41_01_Pro.jpg,WIN_20260823_20_41_01_Pro.jpg,d6c845f848eb2d6c342cc7a059e5ee2cf3c1d29f6eb53834def09bd3187128e6,640,640,15,"{""0"":0,""1"":0,""2"":0,""3"":6,""4"":7,""5"":2,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,a6f3f55d98b7_WIN_20260823_20_41_01_Pro_jpg.rf.2857233dceda6d7dac4c0fd97384b941.jpg,train,532,WIN_20260823_20_41_01_Pro_jpg.rf.2857233dceda6d7dac4c0fd97384b941.jpg,WIN_20260823_20_41_01_Pro.jpg,WIN_20260823_20_41_01_Pro.jpg,a6f3f55d98b718513a594e22fa74337a6bd2a5092afddac911e591c4cf1d1540,640,640,15,"{""0"":0,""1"":0,""2"":0,""3"":6,""4"":7,""5"":2,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,2e3fe18e3003_WIN_20260823_20_41_01_Pro_jpg.rf.6f17c8d0fd45c4362be045162de00963.jpg,train,85,WIN_20260823_20_41_01_Pro_jpg.rf.6f17c8d0fd45c4362be045162de00963.jpg,WIN_20260823_20_41_01_Pro.jpg,WIN_20260823_20_41_01_Pro.jpg,2e3fe18e3003c2678ed189a210641f8fcca0d6c29a799012a10444a9f9b19bba,640,640,15,"{""0"":0,""1"":0,""2"":0,""3"":6,""4"":7,""5"":2,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,99d6dfea7178_WIN_20260823_20_41_26_Pro_jpg.rf.756078f95b602c46e2b7ce1c2722aefa.jpg,train,138,WIN_20260823_20_41_26_Pro_jpg.rf.756078f95b602c46e2b7ce1c2722aefa.jpg,WIN_20260823_20_41_26_Pro.jpg,WIN_20260823_20_41_26_Pro.jpg,99d6dfea7178d9f751762a0da44bd19c2b654f3e01fead67766b9613c5ef259f,640,640,19,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":7,""5"":5,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,75b3448e3e6d_WIN_20260823_20_41_26_Pro_jpg.rf.960be52dd6c03039ff9c1b520319db12.jpg,train,372,WIN_20260823_20_41_26_Pro_jpg.rf.960be52dd6c03039ff9c1b520319db12.jpg,WIN_20260823_20_41_26_Pro.jpg,WIN_20260823_20_41_26_Pro.jpg,75b3448e3e6da9e5e14bd709dbce25afadc9ad6a0d88893433ecce644e6c0d50,640,640,19,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":7,""5"":5,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,3dee6e45d5be_WIN_20260823_20_41_26_Pro_jpg.rf.353714e7527735280f3b89c643c0c524.jpg,train,53,WIN_20260823_20_41_26_Pro_jpg.rf.353714e7527735280f3b89c643c0c524.jpg,WIN_20260823_20_41_26_Pro.jpg,WIN_20260823_20_41_26_Pro.jpg,3dee6e45d5be29bdb1e5d4bac923bb2f5411e8e7f7495bfc941f850db335a193,640,640,19,"{""0"":0,""1"":0,""2"":0,""3"":7,""4"":7,""5"":5,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,8812c0d8e278_WIN_20260823_20_44_49_Pro_jpg.rf.9960c543bc98ae92072a2f1c3d7d4037.jpg,train,370,WIN_20260823_20_44_49_Pro_jpg.rf.9960c543bc98ae92072a2f1c3d7d4037.jpg,WIN_20260823_20_44_49_Pro.jpg,WIN_20260823_20_44_49_Pro.jpg,8812c0d8e278f8e9e0f822dc901f2453cc73301ec324bbd0ca550172c364d438,640,640,16,"{""0"":0,""1"":0,""2"":0,""3"":5,""4"":7,""5"":4,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,c515c6e47f2c_WIN_20260823_20_44_49_Pro_jpg.rf.6a9187a1053cf801373d4aa2cb56f679.jpg,train,662,WIN_20260823_20_44_49_Pro_jpg.rf.6a9187a1053cf801373d4aa2cb56f679.jpg,WIN_20260823_20_44_49_Pro.jpg,WIN_20260823_20_44_49_Pro.jpg,c515c6e47f2cef22456363d98091dc03dabc776acf7cff1d49b7f688cf7dfc6a,640,640,16,"{""0"":0,""1"":0,""2"":0,""3"":5,""4"":7,""5"":4,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,45d498897b7a_WIN_20260823_20_44_49_Pro_jpg.rf.789aba69ff710fada511684063d67bcc.jpg,train,744,WIN_20260823_20_44_49_Pro_jpg.rf.789aba69ff710fada511684063d67bcc.jpg,WIN_20260823_20_44_49_Pro.jpg,WIN_20260823_20_44_49_Pro.jpg,45d498897b7ade05bd73fc82e3b6cbae2f9f2f29bb4253f4ba1a0776f30a47d0,640,640,16,"{""0"":0,""1"":0,""2"":0,""3"":5,""4"":7,""5"":4,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0}"
val,ca59d063d30b_WIN_20260823_21_45_08_Pro_jpg.rf.ae61b080eadbcf2d5f3c2da8a667d093.jpg,train,18,WIN_20260823_21_45_08_Pro_jpg.rf.ae61b080eadbcf2d5f3c2da8a667d093.jpg,WIN_20260823_21_45_08_Pro.jpg,WIN_20260823_21_45_08_Pro.jpg,ca59d063d30b9a3ed66db3ddc93c0587687ccf495abfd089d66b1f547e0bc5bd,640,640,16,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":9,""7"":5,""8"":2,""9"":0,""10"":0,""11"":0}"
val,a22a93f85ede_WIN_20260823_21_45_08_Pro_jpg.rf.c6b4b962906c06cf27c84ff3cc87715e.jpg,train,612,WIN_20260823_21_45_08_Pro_jpg.rf.c6b4b962906c06cf27c84ff3cc87715e.jpg,WIN_20260823_21_45_08_Pro.jpg,WIN_20260823_21_45_08_Pro.jpg,a22a93f85ede69aee4d4747c7b0b4edd026682866ecbcda43d99c5c1e35335a8,640,640,16,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":9,""7"":5,""8"":2,""9"":0,""10"":0,""11"":0}"
val,b5125b4e84c8_WIN_20260823_21_45_08_Pro_jpg.rf.651341df3d056c0dd67333d75770fbc2.jpg,train,97,WIN_20260823_21_45_08_Pro_jpg.rf.651341df3d056c0dd67333d75770fbc2.jpg,WIN_20260823_21_45_08_Pro.jpg,WIN_20260823_21_45_08_Pro.jpg,b5125b4e84c84c1611b9480a2f97223aafddd448c217eb48b94f99c2cf7e4453,640,640,16,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":9,""7"":5,""8"":2,""9"":0,""10"":0,""11"":0}"
val,c92d726f3873_WIN_20260823_21_50_43_Pro_jpg.rf.664c35433c7415f127a9a92a5c53d527.jpg,train,279,WIN_20260823_21_50_43_Pro_jpg.rf.664c35433c7415f127a9a92a5c53d527.jpg,WIN_20260823_21_50_43_Pro.jpg,WIN_20260823_21_50_43_Pro.jpg,c92d726f3873eea135d223f151607090979d3f201a290a8ccfd612054a744606,640,640,7,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":3,""7"":2,""8"":2,""9"":0,""10"":0,""11"":0}"
val,a0a4b31b2635_WIN_20260823_21_50_43_Pro_jpg.rf.7a5e9eeed248267ed865feaf37192e47.jpg,train,582,WIN_20260823_21_50_43_Pro_jpg.rf.7a5e9eeed248267ed865feaf37192e47.jpg,WIN_20260823_21_50_43_Pro.jpg,WIN_20260823_21_50_43_Pro.jpg,a0a4b31b26358bce206a2e3b83cc57e09dfd0ec13bfbf70f5c030641dce76155,640,640,7,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":3,""7"":2,""8"":2,""9"":0,""10"":0,""11"":0}"
val,30bc17c58c89_WIN_20260823_21_50_43_Pro_jpg.rf.98891e32b0809470e7b1a150fd5b317c.jpg,train,606,WIN_20260823_21_50_43_Pro_jpg.rf.98891e32b0809470e7b1a150fd5b317c.jpg,WIN_20260823_21_50_43_Pro.jpg,WIN_20260823_21_50_43_Pro.jpg,30bc17c58c89314877338c86c6cecc9f2c6b2e6d10ad938fbb37e6abc1b9d0ec,640,640,7,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":3,""7"":2,""8"":2,""9"":0,""10"":0,""11"":0}"
val,9d6e18d8b651_WIN_20260823_21_50_54_Pro_jpg.rf.fb083e93a91d34ff6f6aced76f33dcaf.jpg,train,640,WIN_20260823_21_50_54_Pro_jpg.rf.fb083e93a91d34ff6f6aced76f33dcaf.jpg,WIN_20260823_21_50_54_Pro.jpg,WIN_20260823_21_50_54_Pro.jpg,9d6e18d8b651958b1bc97c27372a674ed1128d814c17fc7bf3ac7a0730b49397,640,640,10,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":5,""7"":4,""8"":1,""9"":0,""10"":0,""11"":0}"
val,ea45f0e5d075_WIN_20260823_21_50_54_Pro_jpg.rf.00ca798a48ff76874d703a89941a34f1.jpg,train,760,WIN_20260823_21_50_54_Pro_jpg.rf.00ca798a48ff76874d703a89941a34f1.jpg,WIN_20260823_21_50_54_Pro.jpg,WIN_20260823_21_50_54_Pro.jpg,ea45f0e5d075459b2acb2e2bd524afd8be392c0c8aa05be28537dbeb0ab68585,640,640,10,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":5,""7"":4,""8"":1,""9"":0,""10"":0,""11"":0}"
val,c610dfcf7d16_WIN_20260823_21_50_54_Pro_jpg.rf.761f2d60e1d7e13eb4833564612fd83e.jpg,train,768,WIN_20260823_21_50_54_Pro_jpg.rf.761f2d60e1d7e13eb4833564612fd83e.jpg,WIN_20260823_21_50_54_Pro.jpg,WIN_20260823_21_50_54_Pro.jpg,c610dfcf7d16134400cc2cfef01806dc5d1e9ce44ffb07a40acea9116ae997f7,640,640,10,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":5,""7"":4,""8"":1,""9"":0,""10"":0,""11"":0}"
val,9503c4db94d9_WIN_20260823_21_51_12_Pro_jpg.rf.5a03f89c7155c12123ad1e210b3ac6e6.jpg,train,461,WIN_20260823_21_51_12_Pro_jpg.rf.5a03f89c7155c12123ad1e210b3ac6e6.jpg,WIN_20260823_21_51_12_Pro.jpg,WIN_20260823_21_51_12_Pro.jpg,9503c4db94d972dd1e74c8af54a56a687adc607b076e9847bc2744892d0c9d35,640,640,7,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":4,""7"":3,""8"":0,""9"":0,""10"":0,""11"":0}"
val,d0bcbcded9e9_WIN_20260823_21_51_12_Pro_jpg.rf.08a37d457f05b5af13d8360b38c956a5.jpg,train,482,WIN_20260823_21_51_12_Pro_jpg.rf.08a37d457f05b5af13d8360b38c956a5.jpg,WIN_20260823_21_51_12_Pro.jpg,WIN_20260823_21_51_12_Pro.jpg,d0bcbcded9e9dee859e8479bbf0de75361c3b212ea82c34e4cc930cf14c9cd15,640,640,7,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":4,""7"":3,""8"":0,""9"":0,""10"":0,""11"":0}"
val,5797a61c6f26_WIN_20260823_21_51_12_Pro_jpg.rf.612362cc3509b02e4e845a7a028c0393.jpg,train,811,WIN_20260823_21_51_12_Pro_jpg.rf.612362cc3509b02e4e845a7a028c0393.jpg,WIN_20260823_21_51_12_Pro.jpg,WIN_20260823_21_51_12_Pro.jpg,5797a61c6f26049d6f9e80257665ba7c467e106e9c0b96226f049e5169615d26,640,640,7,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":4,""7"":3,""8"":0,""9"":0,""10"":0,""11"":0}"
val,6a0a6709d4b4_WIN_20260823_22_04_38_Pro_jpg.rf.79aa61cefe0955266d0ce8946542be1c.jpg,train,134,WIN_20260823_22_04_38_Pro_jpg.rf.79aa61cefe0955266d0ce8946542be1c.jpg,WIN_20260823_22_04_38_Pro.jpg,WIN_20260823_22_04_38_Pro.jpg,6a0a6709d4b48d9e1cecdabcdc00a9c15ba82a4122ba965b119903ffdce3f109,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":1,""6"":5,""7"":6,""8"":1,""9"":0,""10"":0,""11"":0}"
val,376fbf1f83f6_WIN_20260823_22_04_38_Pro_jpg.rf.cff35d93126d1a84ae922b7898e478ca.jpg,train,154,WIN_20260823_22_04_38_Pro_jpg.rf.cff35d93126d1a84ae922b7898e478ca.jpg,WIN_20260823_22_04_38_Pro.jpg,WIN_20260823_22_04_38_Pro.jpg,376fbf1f83f6d40816be93c2ca77ebd806544c0816398893f6ecdb0d65a341b7,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":1,""6"":5,""7"":6,""8"":1,""9"":0,""10"":0,""11"":0}"
val,fd172dd50c1e_WIN_20260823_22_04_38_Pro_jpg.rf.263ad5b69321a023342d8bd03d314c1a.jpg,train,355,WIN_20260823_22_04_38_Pro_jpg.rf.263ad5b69321a023342d8bd03d314c1a.jpg,WIN_20260823_22_04_38_Pro.jpg,WIN_20260823_22_04_38_Pro.jpg,fd172dd50c1ef0fa217677b0dc95946cc5bc2419da34f4dd4753a02e8875992e,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":1,""6"":5,""7"":6,""8"":1,""9"":0,""10"":0,""11"":0}"
val,3c9c30e3857f_WIN_20260823_22_08_21_Pro-2-_jpg.rf.aaed57cdfc2076073b59c311def741f1.jpg,train,292,WIN_20260823_22_08_21_Pro-2-_jpg.rf.aaed57cdfc2076073b59c311def741f1.jpg,WIN_20260823_22_08_21_Pro-2-.jpg,WIN_20260823_22_08_21_Pro-2-.jpg,3c9c30e3857ffcad9a8c0fd7f23599a2b8dc0787c9cd1cb86eb8838b1afb7cb0,640,640,17,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":7,""7"":5,""8"":5,""9"":0,""10"":0,""11"":0}"
val,3c8a6ed566cb_WIN_20260823_22_08_21_Pro-2-_jpg.rf.56120941da00a2197c49a3461ba13d91.jpg,train,536,WIN_20260823_22_08_21_Pro-2-_jpg.rf.56120941da00a2197c49a3461ba13d91.jpg,WIN_20260823_22_08_21_Pro-2-.jpg,WIN_20260823_22_08_21_Pro-2-.jpg,3c8a6ed566cbe6c14f50fe49c3a76747d9da76f318287158e77310d36f8a01dd,640,640,17,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":7,""7"":5,""8"":5,""9"":0,""10"":0,""11"":0}"
val,f04fa0382a94_WIN_20260823_22_08_21_Pro-2-_jpg.rf.c57f1b0af4eadf36e7a9f28f704af5fd.jpg,train,543,WIN_20260823_22_08_21_Pro-2-_jpg.rf.c57f1b0af4eadf36e7a9f28f704af5fd.jpg,WIN_20260823_22_08_21_Pro-2-.jpg,WIN_20260823_22_08_21_Pro-2-.jpg,f04fa0382a942f1cd9c0628cb0a4681f9875603af21b75f1508417c54b841ee4,640,640,17,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":7,""7"":5,""8"":5,""9"":0,""10"":0,""11"":0}"
val,554e3531e953_WIN_20260823_22_10_45_Pro_jpg.rf.acc45881221b969061ede686100f400a.jpg,valid,24,WIN_20260823_22_10_45_Pro_jpg.rf.acc45881221b969061ede686100f400a.jpg,WIN_20260823_22_10_45_Pro.jpg,WIN_20260823_22_10_45_Pro.jpg,554e3531e9530fd24d1fe22221b69c64e3c699be1be87b983ed6cc3456b4a0cb,640,640,11,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":5,""7"":3,""8"":3,""9"":0,""10"":0,""11"":0}"
val,30d1ecd89f74_WIN_20260902_18_06_31_Pro_jpg.rf.5328a095d5285d2926a468ee2eac5ad9.jpg,train,425,WIN_20260902_18_06_31_Pro_jpg.rf.5328a095d5285d2926a468ee2eac5ad9.jpg,WIN_20260902_18_06_31_Pro.jpg,WIN_20260902_18_06_31_Pro.jpg,30d1ecd89f7492321845d888948b0fd925c72458a218c0b93e6062e36a82cdf0,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
val,428ca8acbf15_WIN_20260902_18_06_31_Pro_jpg.rf.8a66d40d7cf512549d0e286a104214f0.jpg,train,52,WIN_20260902_18_06_31_Pro_jpg.rf.8a66d40d7cf512549d0e286a104214f0.jpg,WIN_20260902_18_06_31_Pro.jpg,WIN_20260902_18_06_31_Pro.jpg,428ca8acbf15b0f46da6c0f59cb8d7cbbb37d8b2f49eee3e68cea58bb516874f,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
val,f53e0d20e66e_WIN_20260902_18_06_31_Pro_jpg.rf.df11cee53a5de9aa753da5e826b7eacf.jpg,train,57,WIN_20260902_18_06_31_Pro_jpg.rf.df11cee53a5de9aa753da5e826b7eacf.jpg,WIN_20260902_18_06_31_Pro.jpg,WIN_20260902_18_06_31_Pro.jpg,f53e0d20e66ef5256f267fd79b0122abb9fabfc0d11771f15b2032e4dd9c930c,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
val,87e263b5f0bb_WIN_20260902_18_07_27_Pro_jpg.rf.6a0354f01d30af12e7197e8dfbacaeec.jpg,test,8,WIN_20260902_18_07_27_Pro_jpg.rf.6a0354f01d30af12e7197e8dfbacaeec.jpg,WIN_20260902_18_07_27_Pro.jpg,WIN_20260902_18_07_27_Pro.jpg,87e263b5f0bb2ea60a784486d32ab7f6effdc16ad729262a487a767af448642e,640,640,13,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":3}"
val,dd7bb0af58f3_WIN_20260902_18_11_26_Pro_jpg.rf.82b104b117c5ca399ddba28d4d3f02a8.jpg,train,414,WIN_20260902_18_11_26_Pro_jpg.rf.82b104b117c5ca399ddba28d4d3f02a8.jpg,WIN_20260902_18_11_26_Pro.jpg,WIN_20260902_18_11_26_Pro.jpg,dd7bb0af58f3139bd132a2e4b138078d4397f95452191229e911469b2899bf9e,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
val,8f50d866642f_WIN_20260902_18_11_26_Pro_jpg.rf.b8f839aa70277c247040491f7f4889a1.jpg,train,489,WIN_20260902_18_11_26_Pro_jpg.rf.b8f839aa70277c247040491f7f4889a1.jpg,WIN_20260902_18_11_26_Pro.jpg,WIN_20260902_18_11_26_Pro.jpg,8f50d866642f2bdd17fc4a2b0331f6413f212bb29540ff18b07bc4d45cd9d060,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
val,c46e9ac50682_WIN_20260902_18_11_26_Pro_jpg.rf.b7874fd068233d331ff2c73ee9bb4447.jpg,train,743,WIN_20260902_18_11_26_Pro_jpg.rf.b7874fd068233d331ff2c73ee9bb4447.jpg,WIN_20260902_18_11_26_Pro.jpg,WIN_20260902_18_11_26_Pro.jpg,c46e9ac50682a30f776e5b9bca0249a0c91b78b2eff836170470b74bd70bd10b,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":4,""10"":6,""11"":2}"
val,a48148eb625a_WIN_20260902_18_14_59_Pro_jpg.rf.6fe07e88c01197b20a2abd85a970b4d0.jpg,valid,26,WIN_20260902_18_14_59_Pro_jpg.rf.6fe07e88c01197b20a2abd85a970b4d0.jpg,WIN_20260902_18_14_59_Pro.jpg,WIN_20260902_18_14_59_Pro.jpg,a48148eb625a5c95b69e619044b75b3f616204aa417e3cd46c41427afafdf543,640,640,12,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":3,""10"":5,""11"":4}"
